param T := 2519;
set ASSETS := AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP;

param Ret:
	AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP:=
1843	0.001	0.008	-0.004	0.000	-0.003	-0.004	-0.003	-0.004	0.001	0.010	-0.002	-0.003	-0.010	0.001	-0.012	0.000	0.001	-0.003	-0.010	-0.003	-0.002	-0.029	0.000	-0.001	0.001	-0.010	-0.004	0.002	0.001	0.002	0.010	0.002	0.002	-0.007	-0.001	0.009	-0.001	-0.002	-0.003	-0.006	-0.002	0.001	0.006	-0.002	0.002	-0.005	0.001	0.003	-0.002	-0.005	0.002	0.005
1844	0.003	0.005	-0.003	-0.009	-0.011	-0.003	-0.003	-0.003	-0.002	-0.004	-0.002	-0.003	0.011	0.000	0.010	-0.004	-0.002	-0.003	0.008	0.013	0.013	-0.040	-0.005	-0.012	-0.009	-0.023	0.004	-0.018	-0.022	0.004	0.008	0.023	0.012	0.005	-0.012	0.008	-0.004	0.003	-0.014	-0.002	-0.009	-0.013	-0.004	-0.010	-0.011	-0.019	-0.003	0.005	-0.017	-0.017	0.000	-0.009
1845	0.001	-0.002	-0.004	-0.011	-0.008	0.004	-0.005	-0.010	-0.007	0.004	-0.002	-0.006	-0.002	-0.001	0.027	-0.004	-0.005	0.005	0.000	-0.005	-0.005	0.007	-0.026	-0.011	-0.012	-0.015	0.001	-0.013	-0.008	0.002	-0.005	0.022	0.011	-0.002	-0.011	-0.004	-0.004	0.003	-0.012	0.005	-0.027	-0.015	-0.017	-0.015	-0.014	-0.008	0.001	-0.002	-0.010	-0.019	-0.015	-0.022
1846	0.001	0.012	-0.008	0.001	-0.033	0.012	-0.001	0.001	0.006	-0.008	0.011	0.008	0.007	0.017	-0.002	0.000	0.001	0.016	0.026	0.009	0.009	-0.004	0.005	0.004	0.003	0.007	0.006	0.001	-0.002	0.003	0.018	-0.008	-0.004	0.005	0.004	0.017	0.003	0.006	0.004	0.009	0.004	0.004	0.010	0.001	0.000	0.009	0.005	0.014	-0.008	0.010	0.018	0.019
1847	0.000	0.003	0.017	0.011	0.016	0.008	0.013	0.012	0.011	0.012	0.010	0.014	0.002	0.014	-0.003	0.013	0.013	0.012	0.008	0.002	0.003	0.041	0.007	0.011	0.009	0.014	-0.001	0.001	-0.003	0.001	0.010	-0.022	-0.011	-0.006	0.011	0.009	0.012	-0.003	0.012	0.008	0.008	0.015	0.005	0.009	0.013	0.013	0.004	-0.002	0.021	0.011	0.008	0.010
1848	0.002	0.000	-0.018	-0.016	-0.030	-0.011	-0.018	-0.019	0.011	-0.031	-0.008	-0.013	-0.018	-0.011	-0.005	-0.021	-0.022	-0.004	-0.020	0.005	0.005	-0.056	-0.016	-0.021	-0.018	-0.029	-0.009	-0.029	-0.030	0.001	-0.001	0.042	0.021	0.008	-0.021	-0.001	-0.018	-0.009	-0.022	-0.010	-0.017	-0.020	-0.014	-0.023	-0.020	-0.023	-0.010	-0.004	-0.033	-0.025	-0.019	-0.013
1849	0.001	-0.005	-0.010	-0.009	-0.001	0.000	-0.006	-0.008	0.007	0.000	-0.001	-0.009	0.001	0.001	0.010	-0.006	-0.005	-0.015	-0.014	-0.001	-0.001	-0.029	-0.013	-0.009	-0.008	-0.014	-0.006	-0.009	-0.008	0.001	0.000	0.018	0.009	-0.004	-0.009	-0.001	-0.008	-0.006	-0.010	0.000	-0.010	-0.012	-0.003	-0.012	-0.010	-0.011	-0.005	-0.001	-0.009	-0.014	-0.016	-0.007
1850	0.000	0.009	-0.015	0.009	0.014	-0.002	0.006	0.002	0.009	0.008	0.000	0.006	0.007	0.001	-0.003	0.002	0.005	0.002	0.012	0.007	0.008	0.000	0.002	0.008	0.007	0.003	0.004	0.004	0.004	0.001	0.005	-0.016	-0.008	0.001	0.008	0.005	0.004	0.006	0.007	-0.001	-0.001	0.008	0.014	0.008	0.006	0.010	0.008	0.006	0.006	0.008	0.013	0.021
1851	0.000	0.001	-0.009	0.006	0.003	-0.015	-0.004	-0.013	-0.019	-0.015	0.005	-0.002	-0.009	-0.009	-0.028	-0.006	-0.006	-0.025	-0.020	-0.018	-0.018	0.010	-0.003	0.007	0.008	0.004	0.011	0.006	0.002	0.002	0.000	-0.014	-0.007	-0.017	0.007	0.000	-0.004	0.012	0.007	-0.015	-0.002	0.006	0.013	0.009	0.007	0.005	0.003	0.014	0.011	0.001	0.000	0.017
1852	0.001	0.002	0.017	0.010	0.018	0.013	0.012	0.016	0.005	0.029	0.003	0.011	0.015	0.015	0.015	0.014	0.013	0.012	-0.009	0.000	-0.001	0.024	0.008	0.010	0.008	0.011	0.006	0.006	0.005	0.000	0.003	-0.021	-0.010	0.000	0.010	0.002	0.012	0.006	0.010	0.010	0.011	0.015	0.012	0.008	0.015	0.010	0.010	0.007	0.005	0.014	0.002	0.017
1853	-0.003	0.002	0.010	-0.002	0.004	0.009	0.005	0.010	0.003	0.002	0.006	0.006	0.005	-0.003	0.019	0.006	0.005	0.003	-0.010	-0.006	-0.006	-0.003	-0.007	0.002	0.003	0.005	-0.003	0.001	0.008	-0.006	0.005	-0.003	-0.002	0.000	0.001	0.005	0.006	-0.006	0.002	0.012	-0.003	0.003	0.009	0.002	0.008	-0.001	0.000	-0.012	0.000	0.001	-0.001	0.015
1854	0.000	-0.003	0.001	0.002	0.001	-0.006	0.001	0.002	-0.003	0.004	-0.008	0.005	-0.012	0.002	-0.004	0.002	0.002	-0.006	-0.003	-0.004	-0.004	0.023	-0.001	0.004	0.002	0.005	0.004	-0.001	-0.005	0.001	0.000	-0.007	-0.003	-0.011	0.003	-0.001	0.003	0.006	0.004	-0.006	0.002	0.000	0.007	-0.001	0.003	0.004	0.000	-0.001	0.012	0.003	-0.003	0.006
1855	0.000	0.000	0.009	0.005	-0.005	-0.003	0.004	0.013	-0.005	0.009	0.003	0.003	-0.005	0.000	-0.003	0.008	0.009	-0.005	0.012	-0.004	-0.005	0.032	0.008	0.004	0.004	0.010	0.003	0.007	0.006	0.001	-0.019	-0.008	-0.004	0.002	0.005	-0.017	0.006	0.002	0.005	-0.003	0.010	0.004	-0.002	0.007	0.001	0.004	0.000	0.001	0.011	0.009	-0.002	-0.002
1856	0.001	-0.001	0.001	-0.001	0.001	-0.007	-0.002	-0.003	-0.005	-0.008	-0.009	-0.001	-0.006	-0.008	-0.001	-0.004	-0.004	-0.014	0.020	0.000	0.001	-0.016	-0.016	-0.002	-0.001	-0.006	-0.003	0.004	0.003	0.002	-0.002	0.004	0.002	-0.001	-0.002	-0.002	-0.003	-0.004	-0.003	-0.005	-0.014	0.000	0.005	0.002	0.004	-0.011	-0.002	0.000	-0.005	-0.005	0.011	0.007
1857	0.001	0.006	-0.005	0.000	-0.004	0.001	0.000	-0.004	-0.003	0.002	0.004	0.003	0.003	0.002	0.008	0.000	-0.001	0.001	-0.014	0.006	0.006	-0.006	0.024	0.002	0.002	-0.003	0.003	-0.015	-0.018	0.000	0.004	-0.004	-0.002	0.012	0.002	0.004	0.001	0.004	0.001	0.000	0.011	-0.004	0.000	0.000	-0.002	0.008	0.004	0.007	-0.002	0.005	-0.001	0.003
1858	0.000	-0.004	-0.004	-0.008	-0.005	-0.014	-0.005	-0.011	-0.013	-0.011	-0.024	-0.001	-0.008	-0.017	-0.016	-0.008	-0.009	-0.008	0.022	0.007	0.006	-0.025	-0.023	-0.008	-0.006	-0.018	-0.003	-0.013	-0.013	0.000	-0.014	0.016	0.008	0.001	-0.008	-0.012	-0.004	-0.004	-0.010	-0.011	-0.022	-0.007	-0.006	-0.008	-0.010	-0.013	0.001	0.011	-0.007	-0.017	-0.010	-0.018
1859	-0.001	-0.003	-0.002	0.005	0.004	0.005	0.003	0.007	0.001	0.002	0.019	0.001	-0.003	0.008	0.006	0.004	0.006	-0.003	-0.019	-0.004	-0.004	-0.004	0.000	0.003	0.002	-0.006	0.005	-0.009	-0.007	-0.001	0.004	-0.007	-0.003	-0.005	0.003	0.003	0.002	0.008	0.001	0.003	-0.001	-0.004	0.002	-0.006	0.001	0.010	0.011	0.005	0.006	-0.003	-0.013	-0.002
1860	0.000	0.003	0.008	0.005	0.004	0.010	0.007	0.009	0.013	0.014	0.005	0.013	0.018	0.004	0.006	0.008	0.008	0.013	0.013	0.000	-0.001	0.027	0.001	0.004	0.004	0.003	0.001	0.000	-0.006	0.000	0.000	-0.008	-0.005	-0.005	0.005	0.000	0.008	0.001	0.005	0.010	-0.001	0.007	0.005	0.010	0.003	0.007	-0.004	-0.004	0.006	0.005	0.015	0.013
1861	0.002	-0.005	0.006	0.003	-0.007	-0.002	0.004	0.008	-0.018	0.002	-0.008	0.007	-0.003	-0.009	-0.004	0.006	0.006	-0.004	-0.008	-0.005	-0.005	0.005	0.000	0.004	0.004	0.007	0.004	0.005	0.006	0.003	-0.012	-0.007	-0.004	-0.016	0.003	-0.011	0.008	0.004	0.004	-0.001	0.001	0.008	-0.001	0.001	0.007	0.003	0.003	0.002	0.001	0.004	0.003	0.003
1862	0.000	-0.008	-0.003	-0.001	0.007	0.001	0.003	0.001	0.003	-0.001	0.001	0.003	0.009	0.005	-0.004	0.001	0.002	0.002	-0.013	-0.003	-0.003	0.010	0.009	-0.001	0.000	0.000	0.008	-0.004	-0.004	0.001	-0.005	0.000	0.000	-0.006	0.000	-0.004	0.001	0.004	0.000	0.001	0.010	-0.006	-0.002	0.002	-0.002	0.001	-0.001	0.004	0.002	0.004	0.000	-0.011
1863	0.001	0.003	0.002	-0.003	-0.001	0.006	-0.002	-0.008	0.008	-0.003	0.008	0.001	0.002	-0.003	0.035	-0.004	-0.007	0.000	0.022	0.010	0.010	-0.015	0.014	-0.001	-0.002	0.001	0.000	0.004	0.005	0.002	0.004	0.003	0.001	0.019	-0.001	0.004	-0.002	0.000	-0.001	0.007	0.015	0.004	0.002	0.000	-0.002	-0.003	0.000	-0.021	-0.009	0.002	0.012	0.007
1864	0.000	-0.002	-0.001	0.001	-0.004	-0.006	-0.001	-0.001	-0.012	-0.006	-0.002	0.001	0.000	-0.002	-0.007	-0.001	0.001	-0.009	0.004	0.009	0.010	0.018	-0.012	0.002	-0.001	-0.001	0.004	-0.008	-0.008	-0.003	-0.005	-0.003	-0.002	0.008	0.002	-0.004	-0.001	0.002	0.002	-0.004	-0.013	0.005	0.005	-0.004	0.002	0.005	-0.002	0.009	0.007	0.001	-0.010	-0.002
1865	0.001	0.001	0.002	-0.007	-0.008	0.005	-0.002	-0.006	-0.001	-0.003	0.001	0.001	0.012	0.003	0.012	-0.004	-0.006	0.002	-0.005	-0.002	-0.003	-0.017	-0.020	-0.009	-0.008	-0.016	-0.004	-0.015	-0.015	0.002	0.002	0.017	0.008	-0.002	-0.009	0.001	-0.001	-0.004	-0.009	0.004	-0.020	-0.005	0.001	-0.014	-0.008	-0.011	-0.006	-0.005	-0.009	-0.014	-0.013	-0.004
1866	0.000	0.003	-0.003	0.008	0.000	0.005	0.001	0.009	-0.004	-0.010	0.005	0.001	0.011	-0.005	0.010	0.005	0.008	-0.004	-0.019	-0.014	-0.014	-0.008	0.000	0.005	0.009	0.001	0.012	0.010	0.010	0.000	0.012	-0.011	-0.006	-0.012	0.006	0.011	0.003	0.012	0.005	0.006	0.000	0.008	0.009	0.013	0.009	0.001	0.010	0.016	0.003	-0.001	-0.006	0.001
1867	0.001	-0.003	0.001	0.002	-0.005	-0.002	0.000	-0.003	-0.013	0.005	0.003	0.004	-0.003	0.005	-0.009	0.003	0.002	0.003	-0.002	0.000	0.001	-0.018	-0.003	-0.001	-0.002	-0.010	0.001	0.000	-0.004	0.000	-0.004	0.002	0.001	-0.007	-0.001	-0.003	0.001	0.002	-0.003	-0.003	-0.001	-0.004	-0.014	0.003	0.000	0.003	0.001	-0.011	-0.005	0.003	-0.011	-0.030
1868	-0.001	-0.005	-0.006	0.002	0.010	-0.002	-0.001	-0.003	0.010	-0.016	-0.011	-0.005	0.000	-0.002	-0.004	-0.007	-0.007	-0.004	-0.002	-0.001	0.000	0.014	0.005	0.002	0.000	0.009	0.000	0.002	0.009	-0.001	-0.003	-0.004	-0.002	-0.001	0.001	-0.002	-0.004	0.001	0.002	-0.001	0.009	0.000	-0.001	0.000	0.001	0.001	0.005	-0.015	0.006	0.006	-0.003	-0.002
1869	-0.001	0.002	0.011	0.007	0.006	0.017	0.007	0.013	0.023	0.003	0.003	0.007	0.010	0.014	0.015	0.010	0.010	0.021	0.008	0.007	0.006	0.024	0.021	0.009	0.008	0.023	0.002	0.016	0.019	-0.003	0.006	-0.019	-0.010	0.020	0.010	0.005	0.009	0.003	0.011	0.016	0.022	0.013	0.007	0.010	0.015	0.013	0.001	-0.009	0.010	0.013	0.029	0.010
1870	0.002	0.005	-0.004	0.001	0.011	0.004	0.001	-0.001	0.002	-0.012	-0.001	0.000	0.006	0.011	-0.003	-0.003	-0.004	0.003	-0.008	-0.003	-0.002	-0.006	-0.001	0.001	0.001	-0.010	-0.006	-0.007	-0.013	0.004	0.013	-0.002	0.000	-0.001	0.001	0.012	-0.002	-0.006	-0.001	0.004	-0.005	0.001	0.004	-0.001	0.002	0.001	0.002	0.002	0.002	-0.003	-0.006	0.009
1871	0.003	0.005	-0.007	-0.006	-0.007	0.007	-0.002	-0.002	0.000	-0.007	-0.001	-0.002	-0.001	0.006	0.012	-0.003	-0.001	0.011	0.011	0.010	0.010	0.004	-0.022	-0.005	-0.005	-0.016	0.003	-0.018	-0.022	0.005	0.003	0.010	0.004	0.012	-0.005	0.004	-0.001	0.000	-0.005	0.007	-0.022	0.000	0.000	-0.007	-0.007	-0.005	-0.005	0.005	0.001	-0.011	-0.006	-0.010
1872	0.002	-0.006	-0.014	-0.009	-0.011	-0.009	-0.004	-0.006	0.000	-0.030	-0.001	-0.001	-0.014	-0.005	-0.014	-0.009	-0.012	-0.007	-0.016	-0.008	-0.008	-0.011	-0.003	-0.009	-0.008	-0.007	-0.002	-0.009	-0.005	0.002	-0.005	0.018	0.009	-0.014	-0.009	-0.004	-0.004	-0.001	-0.009	-0.009	-0.008	-0.014	-0.011	-0.011	-0.009	-0.006	-0.009	-0.004	-0.010	-0.007	-0.010	-0.010
1873	-0.001	0.001	-0.014	0.000	0.004	0.013	0.002	-0.004	0.011	0.011	0.011	0.005	0.012	0.013	0.006	-0.001	0.004	0.011	-0.008	-0.002	-0.002	-0.002	0.006	0.004	0.002	0.006	0.007	-0.003	-0.002	-0.001	0.005	-0.007	-0.004	-0.007	0.003	0.005	0.001	0.009	0.004	0.012	0.010	0.004	-0.003	0.001	0.001	0.006	0.006	0.003	0.003	0.007	-0.003	-0.001
1874	0.000	-0.001	-0.002	0.001	-0.002	0.000	-0.002	0.002	0.000	-0.005	-0.001	-0.002	-0.001	0.004	-0.009	0.002	0.000	-0.006	0.000	0.001	-0.001	0.014	-0.002	0.003	0.003	0.011	-0.004	0.014	0.016	-0.001	0.005	-0.008	-0.003	0.001	0.004	0.004	0.000	-0.004	0.005	0.000	0.000	0.004	0.003	0.006	0.004	0.007	-0.002	-0.015	0.006	0.005	0.003	0.009
1875	0.000	0.002	-0.003	-0.008	-0.012	-0.008	-0.006	-0.004	-0.001	-0.004	-0.003	-0.008	-0.004	-0.010	-0.021	-0.004	-0.006	-0.006	-0.001	0.001	0.001	-0.014	-0.007	-0.006	-0.006	-0.015	-0.003	-0.007	-0.010	0.000	0.004	0.013	0.006	0.001	-0.006	0.004	-0.005	-0.003	-0.007	-0.008	-0.009	-0.005	-0.003	-0.006	-0.013	-0.006	-0.004	0.000	-0.006	-0.009	-0.024	-0.008
1876	0.000	0.002	0.011	0.010	0.010	0.008	0.008	0.007	0.008	0.013	0.002	0.010	0.002	0.006	0.005	0.008	0.010	0.014	0.003	-0.002	-0.002	0.006	0.003	0.008	0.007	0.005	-0.004	0.007	0.007	-0.002	0.013	-0.017	-0.008	-0.001	0.008	0.012	0.007	-0.007	0.008	0.007	0.004	0.005	0.011	0.006	0.010	0.007	0.006	0.001	0.008	0.012	0.002	0.017
1877	0.000	0.001	-0.002	0.001	0.015	0.007	0.001	0.000	0.001	-0.014	0.012	-0.002	0.006	0.004	0.004	-0.002	-0.003	0.009	-0.003	0.002	0.002	0.019	0.018	0.003	0.003	0.010	-0.001	0.005	0.005	0.000	0.001	-0.005	-0.003	0.005	0.002	0.001	-0.001	-0.002	0.003	0.008	0.019	0.002	-0.001	0.005	0.002	0.002	-0.002	0.008	0.006	0.005	-0.001	-0.003
1878	0.001	0.002	0.005	0.004	0.013	-0.002	0.003	0.003	0.004	0.018	0.001	-0.004	0.000	-0.003	-0.008	0.004	0.005	0.000	-0.003	-0.001	-0.001	0.002	0.021	0.004	0.003	0.011	0.008	0.004	0.005	0.001	0.004	-0.008	-0.004	-0.004	0.004	0.004	0.000	0.009	0.005	0.000	0.016	0.009	-0.002	0.003	0.006	0.008	0.002	-0.002	0.001	0.008	0.004	-0.008
1879	0.001	-0.008	0.015	0.004	0.005	-0.009	0.007	0.019	0.000	0.031	0.008	0.003	0.001	-0.010	-0.016	0.014	0.012	-0.005	-0.039	-0.021	-0.022	0.025	0.002	0.006	0.005	0.014	0.006	0.007	0.012	0.004	-0.002	-0.012	-0.006	-0.016	0.006	-0.001	0.008	0.007	0.007	-0.008	0.002	0.000	0.003	0.009	0.005	0.009	0.003	0.008	0.005	0.005	-0.002	0.011
1880	0.003	0.000	0.000	-0.002	-0.004	0.006	-0.003	-0.007	0.000	0.004	0.005	-0.006	-0.002	0.011	0.012	-0.003	-0.003	0.012	-0.017	-0.005	-0.006	-0.004	-0.002	-0.001	0.001	-0.005	-0.004	-0.004	-0.007	0.005	-0.013	0.001	0.000	-0.004	-0.001	-0.012	-0.004	-0.006	-0.001	0.004	-0.007	0.000	0.002	-0.002	0.001	-0.003	-0.001	0.006	-0.003	-0.001	-0.015	0.011
1881	-0.001	0.000	0.008	0.004	0.010	0.003	0.006	0.005	0.006	0.003	0.001	0.006	0.003	0.005	-0.003	0.003	0.003	0.002	0.009	-0.002	-0.002	0.006	0.006	0.005	0.004	0.003	0.001	0.002	-0.001	-0.003	0.007	-0.010	-0.005	0.001	0.005	0.006	0.005	0.002	0.005	0.001	0.000	0.010	0.009	0.002	0.004	0.006	0.008	0.003	0.008	0.004	0.009	0.018
1882	0.001	-0.008	0.003	0.001	0.000	-0.014	0.000	0.002	0.003	0.005	-0.008	-0.001	-0.013	-0.013	-0.021	0.002	0.004	0.005	0.012	-0.004	-0.003	-0.006	-0.006	0.002	0.001	-0.004	0.005	0.001	-0.001	0.000	-0.007	-0.003	-0.002	-0.012	0.002	-0.006	0.001	0.005	0.000	-0.013	-0.004	0.000	-0.001	0.002	-0.001	0.001	0.008	0.007	0.003	0.001	-0.013	-0.010
1883	-0.005	-0.001	0.003	0.002	0.016	0.003	0.002	-0.002	0.006	0.007	0.004	0.000	0.005	0.001	-0.011	0.000	-0.001	0.007	-0.009	-0.006	-0.007	0.001	0.001	0.001	0.002	-0.005	0.002	0.009	0.011	-0.008	-0.005	-0.003	-0.001	-0.003	0.001	-0.004	-0.001	0.003	0.001	0.005	0.000	0.004	-0.001	0.003	0.004	-0.002	-0.002	0.000	0.001	0.003	-0.003	-0.011
1884	-0.003	-0.001	-0.002	-0.001	-0.001	0.006	-0.002	-0.004	0.005	-0.008	0.003	-0.002	0.003	0.002	0.006	-0.004	-0.004	0.009	0.004	0.003	0.002	0.004	-0.001	-0.001	0.001	-0.002	-0.001	0.004	0.003	-0.005	0.004	0.002	0.000	0.004	-0.001	0.003	-0.003	-0.001	0.000	0.006	0.002	-0.002	0.003	0.001	-0.001	-0.002	-0.004	0.004	0.002	-0.002	-0.009	0.007
1885	0.000	-0.003	0.000	0.001	0.008	-0.006	0.000	0.000	-0.005	-0.001	-0.005	-0.003	-0.004	-0.001	-0.008	-0.001	0.000	-0.008	-0.004	-0.002	-0.002	0.011	-0.003	0.002	0.002	0.004	0.001	0.002	0.002	-0.001	-0.005	-0.005	-0.002	-0.002	0.002	-0.003	-0.001	0.002	0.002	-0.006	0.003	0.002	-0.001	0.003	0.000	0.002	0.004	0.000	0.003	0.005	0.010	0.003
1886	0.001	0.001	0.007	0.006	-0.001	0.011	0.007	0.009	0.003	0.023	0.008	0.002	0.010	0.002	0.008	0.015	0.015	0.008	0.017	0.008	0.007	0.007	0.011	0.007	0.007	0.021	0.016	0.013	0.019	0.002	0.001	-0.013	-0.007	0.011	0.007	0.001	0.009	0.018	0.008	0.011	0.009	0.005	0.006	0.009	0.010	0.007	0.004	0.008	0.001	0.007	0.018	0.009
1887	-0.001	0.004	0.014	0.006	0.002	0.010	0.005	0.003	-0.012	0.016	0.000	0.007	0.011	0.008	0.034	0.008	0.009	-0.005	0.000	0.000	0.000	0.004	0.015	0.005	0.005	0.010	-0.002	0.009	0.010	0.002	0.002	-0.010	-0.004	0.001	0.005	0.002	0.008	-0.004	0.005	0.011	0.016	0.005	0.008	0.007	0.010	0.004	0.003	-0.003	-0.001	0.006	0.007	0.007
1888	-0.001	0.004	-0.003	0.001	-0.002	0.004	-0.001	-0.004	0.008	0.004	0.006	-0.001	-0.003	-0.002	0.030	-0.002	-0.002	0.010	-0.004	0.000	0.000	0.008	0.007	0.001	0.001	0.009	-0.011	0.014	0.015	-0.002	0.017	-0.002	-0.001	0.002	0.001	0.015	-0.002	-0.012	0.002	0.006	0.011	-0.003	0.002	0.004	0.005	0.003	-0.002	-0.007	-0.005	0.000	0.001	0.003
1889	-0.001	-0.003	-0.007	0.001	-0.008	0.005	-0.002	-0.001	-0.003	-0.008	0.007	0.000	0.000	0.006	0.004	-0.002	-0.002	0.005	0.021	0.006	0.006	0.005	-0.004	0.000	0.000	-0.002	-0.005	-0.003	-0.004	-0.002	0.002	0.000	0.000	0.008	0.000	0.003	-0.001	-0.007	0.000	0.004	-0.007	0.001	-0.002	0.000	-0.002	0.001	0.000	-0.002	0.003	-0.002	-0.001	-0.005
1890	0.001	-0.003	-0.013	-0.006	0.000	-0.003	-0.005	-0.009	-0.005	-0.016	-0.005	-0.002	0.000	-0.004	0.006	-0.010	-0.009	-0.004	0.017	0.000	0.000	-0.001	-0.017	-0.003	-0.003	-0.005	-0.004	-0.008	-0.012	0.001	-0.002	0.006	0.004	0.000	-0.003	-0.001	-0.006	-0.003	-0.003	-0.003	-0.013	-0.006	0.004	-0.007	-0.007	-0.002	-0.003	-0.013	-0.001	-0.003	0.009	0.010
1891	0.002	0.014	-0.003	-0.006	-0.001	-0.005	0.000	0.000	-0.003	-0.002	-0.001	0.000	0.000	-0.006	-0.008	0.000	-0.002	-0.003	0.026	0.010	0.011	-0.005	-0.010	-0.007	-0.006	-0.006	-0.003	-0.005	-0.004	0.003	0.024	0.015	0.007	0.016	-0.007	0.022	-0.001	-0.003	-0.007	-0.005	-0.006	-0.009	0.003	-0.006	-0.013	-0.009	-0.007	0.003	-0.005	-0.013	-0.013	0.013
1892	0.000	0.000	-0.006	0.002	0.010	0.000	0.001	-0.004	0.009	0.000	-0.001	0.001	-0.005	-0.011	0.006	-0.004	-0.002	0.015	0.003	0.003	0.002	-0.001	-0.004	0.003	0.005	0.002	0.003	-0.001	-0.003	0.000	0.000	-0.006	-0.003	0.009	0.003	0.001	-0.001	0.003	0.003	0.004	-0.004	0.004	0.010	0.000	0.003	0.006	0.000	0.006	-0.001	0.000	0.015	0.012
1893	-0.001	0.003	-0.006	0.000	0.000	-0.005	0.000	0.002	-0.003	-0.001	0.001	0.000	-0.001	0.002	-0.006	0.000	-0.001	-0.002	-0.005	-0.004	-0.004	0.004	0.008	0.001	0.001	0.005	-0.005	-0.006	-0.006	0.000	0.002	-0.003	0.000	-0.004	0.001	0.001	0.001	-0.005	0.001	-0.006	0.009	-0.002	0.006	-0.005	-0.001	0.000	0.004	0.007	0.002	0.002	-0.004	0.003
1894	-0.002	0.001	-0.002	0.002	0.002	0.000	-0.001	0.002	-0.003	0.002	0.008	0.001	-0.003	0.002	-0.009	0.000	0.001	-0.001	0.006	-0.001	-0.002	-0.003	0.003	0.002	0.003	0.007	0.001	0.017	0.018	-0.003	-0.006	-0.005	-0.003	0.005	0.003	-0.005	0.000	0.003	0.004	0.001	0.004	0.002	-0.001	0.010	0.003	0.002	0.000	-0.001	-0.001	0.004	0.011	0.002
1895	0.003	0.004	0.009	0.006	0.013	0.011	0.009	0.009	0.001	0.011	0.008	0.006	0.015	0.003	0.021	0.010	0.012	0.008	0.027	0.003	0.003	0.008	0.002	0.008	0.007	0.007	0.006	0.004	0.007	0.006	0.001	-0.015	-0.008	0.006	0.007	0.001	0.009	0.007	0.007	0.012	0.003	0.011	0.008	0.006	0.006	0.005	0.012	0.023	0.008	0.008	0.019	0.011
1896	-0.001	0.010	-0.013	0.001	0.013	-0.006	0.005	0.002	0.000	0.002	0.004	0.004	-0.001	-0.003	-0.010	0.002	0.006	-0.009	0.054	0.035	0.035	0.003	0.001	0.001	0.002	0.001	0.008	-0.004	-0.005	-0.004	0.004	-0.003	-0.001	0.046	0.001	0.003	0.001	0.008	0.001	-0.006	0.001	-0.002	0.007	-0.001	0.003	-0.002	0.006	0.008	0.003	-0.002	0.012	0.010
1897	0.002	0.002	0.010	0.000	0.006	-0.002	-0.002	-0.002	-0.001	-0.010	-0.010	0.000	0.001	-0.014	0.002	-0.004	-0.025	-0.003	-0.010	-0.003	-0.004	0.020	-0.004	0.002	0.003	0.003	0.003	0.000	0.001	0.002	0.006	-0.004	-0.001	0.006	-0.003	0.005	-0.002	0.003	0.002	0.000	-0.006	0.001	0.005	0.000	0.000	-0.007	-0.010	-0.015	0.005	-0.007	-0.008	0.007
1898	-0.001	-0.004	-0.017	-0.001	-0.020	-0.002	-0.003	-0.006	-0.012	-0.008	-0.001	0.000	-0.003	0.005	-0.001	-0.004	-0.003	-0.012	0.017	0.003	0.004	-0.011	0.001	0.000	0.000	-0.002	-0.002	-0.001	-0.006	0.000	-0.006	0.001	0.000	0.001	0.000	-0.004	-0.002	-0.004	0.000	-0.005	0.002	0.001	0.004	0.002	-0.006	0.003	-0.006	-0.003	-0.004	0.001	0.005	0.002
1899	0.002	0.001	-0.021	-0.006	0.001	0.000	-0.006	-0.002	0.000	-0.007	-0.002	-0.011	-0.003	0.011	-0.005	-0.007	-0.006	-0.018	-0.030	0.001	0.001	0.010	0.008	-0.011	-0.008	-0.011	-0.008	-0.008	-0.009	0.004	-0.002	0.012	0.005	0.001	-0.006	-0.002	-0.024	-0.008	-0.011	-0.011	0.000	-0.009	-0.021	-0.007	-0.010	-0.005	-0.004	0.003	0.001	-0.002	-0.019	-0.038
1900	0.001	0.001	0.001	0.002	0.002	-0.006	-0.024	-0.020	-0.015	-0.012	0.005	-0.048	-0.002	-0.001	-0.022	-0.019	-0.001	0.002	0.011	0.000	0.000	0.002	0.007	0.004	0.003	0.008	0.000	0.006	0.007	0.001	0.006	-0.009	-0.005	0.005	0.005	0.005	-0.003	-0.002	0.005	0.004	0.008	0.008	0.008	0.001	0.001	0.004	-0.002	0.004	0.011	0.008	0.010	0.016
